run_id,provenance_level,protocol_group,protocol_status,status,model_name,model_path,model_revision,num_layers,method,adapter_enabled,adapter_path,adapter_hash,benchmark,task,split,context_length,n_planned,n_valid,seed,resume_j,j_fraction,selector,topk,chunk_size,metric,score,score_scale,stderr,ci95_low,ci95_high,code_commit,run_date,gpu,config_path,predictions_path,scorer_output_path,log_path,source_summary_path,source_disk,notes
ruler/qcmem_0p6b_j7_n500/niah_single_2/16k,A,qcmem_zs_readoutsafe_n500,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_single_2,,16k,,500,,7,0.25,bm25,12,512,string_match,34.4,0-100,,,,,2026-07-14,,ruler_results/qcmem_0p6b_j7_n500/0p6b_j7_single/niah_single_2_16k.json,ruler_results/qcmem_0p6b_j7_n500/0p6b_j7_single/niah_single_2_16k.csv,,,ruler_results/qcmem_0p6b_j7_n500/0p6b_j7_single/niah_single_2_16k.json,diskB,
ruler/qcmem_0p6b_j7_n500/niah_single_2/32k,A,qcmem_zs_readoutsafe_n500,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_single_2,,32k,,500,,7,0.25,bm25,12,512,string_match,73.8,0-100,,,,,2026-07-14,,ruler_results/qcmem_0p6b_j7_n500/0p6b_j7_single/niah_single_2_32k.json,ruler_results/qcmem_0p6b_j7_n500/0p6b_j7_single/niah_single_2_32k.csv,,,ruler_results/qcmem_0p6b_j7_n500/0p6b_j7_single/niah_single_2_32k.json,diskB,
ruler/qcmem_0p6b_j7_n500/niah_single_2/8k,A,qcmem_zs_readoutsafe_n500,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_single_2,,8k,,500,,7,0.25,bm25,12,512,string_match,77.2,0-100,,,,,2026-07-14,,ruler_results/qcmem_0p6b_j7_n500/0p6b_j7_single/niah_single_2_8k.json,ruler_results/qcmem_0p6b_j7_n500/0p6b_j7_single/niah_single_2_8k.csv,,,ruler_results/qcmem_0p6b_j7_n500/0p6b_j7_single/niah_single_2_8k.json,diskB,
ruler/qcmem_0p6b_j7_n500/variable_tracking/16k,A,qcmem_zs_readoutsafe_n500,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,variable_tracking,,16k,,500,,7,0.25,iter_bm25,12,512,string_match,0.76,0-100,,,,,2026-07-14,,ruler_results/qcmem_0p6b_j7_n500/0p6b_j7_vt/variable_tracking_16k.json,ruler_results/qcmem_0p6b_j7_n500/0p6b_j7_vt/variable_tracking_16k.csv,,,ruler_results/qcmem_0p6b_j7_n500/0p6b_j7_vt/variable_tracking_16k.json,diskB,
ruler/qcmem_0p6b_j7_n500/variable_tracking/32k,A,qcmem_zs_readoutsafe_n500,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,variable_tracking,,32k,,500,,7,0.25,iter_bm25,12,512,string_match,0.8,0-100,,,,,2026-07-14,,ruler_results/qcmem_0p6b_j7_n500/0p6b_j7_vt/variable_tracking_32k.json,ruler_results/qcmem_0p6b_j7_n500/0p6b_j7_vt/variable_tracking_32k.csv,,,ruler_results/qcmem_0p6b_j7_n500/0p6b_j7_vt/variable_tracking_32k.json,diskB,
ruler/qcmem_0p6b_j7_n500/variable_tracking/8k,A,qcmem_zs_readoutsafe_n500,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,variable_tracking,,8k,,500,,7,0.25,iter_bm25,12,512,string_match,3.4,0-100,,,,,2026-07-14,,ruler_results/qcmem_0p6b_j7_n500/0p6b_j7_vt/variable_tracking_8k.json,ruler_results/qcmem_0p6b_j7_n500/0p6b_j7_vt/variable_tracking_8k.csv,,,ruler_results/qcmem_0p6b_j7_n500/0p6b_j7_vt/variable_tracking_8k.json,diskB,
ruler/qcmem_0p6b_j9_n100/niah_multikey_1/16k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_multikey_1,,16k,,100,,9,0.321,bm25,12,512,string_match,3.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_multikey/niah_multikey_1_16k.json,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_multikey/niah_multikey_1_16k.csv,,,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_multikey/niah_multikey_1_16k.json,diskB,
ruler/qcmem_0p6b_j9_n100/niah_multikey_1/32k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_multikey_1,,32k,,100,,9,0.321,bm25,12,512,string_match,5.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_multikey/niah_multikey_1_32k.json,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_multikey/niah_multikey_1_32k.csv,,,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_multikey/niah_multikey_1_32k.json,diskB,
ruler/qcmem_0p6b_j9_n100/niah_multikey_1/8k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_multikey_1,,8k,,100,,9,0.321,bm25,12,512,string_match,4.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_multikey/niah_multikey_1_8k.json,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_multikey/niah_multikey_1_8k.csv,,,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_multikey/niah_multikey_1_8k.json,diskB,
ruler/qcmem_0p6b_j9_n100/niah_single_2/16k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_single_2,,16k,,100,,9,0.321,bm25,12,512,string_match,35.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_single/niah_single_2_16k.json,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_single/niah_single_2_16k.csv,,,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_single/niah_single_2_16k.json,diskB,
ruler/qcmem_0p6b_j9_n100/niah_single_2/32k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_single_2,,32k,,100,,9,0.321,bm25,12,512,string_match,61.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_single/niah_single_2_32k.json,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_single/niah_single_2_32k.csv,,,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_single/niah_single_2_32k.json,diskB,
ruler/qcmem_0p6b_j9_n100/niah_single_2/8k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_single_2,,8k,,100,,9,0.321,bm25,12,512,string_match,72.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_single/niah_single_2_8k.json,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_single/niah_single_2_8k.csv,,,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_single/niah_single_2_8k.json,diskB,
ruler/qcmem_0p6b_j9_n100/variable_tracking/16k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,variable_tracking,,16k,,100,,9,0.321,iter_bm25,12,512,string_match,1.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_vt/variable_tracking_16k.json,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_vt/variable_tracking_16k.csv,,,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_vt/variable_tracking_16k.json,diskB,
ruler/qcmem_0p6b_j9_n100/variable_tracking/32k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,variable_tracking,,32k,,100,,9,0.321,iter_bm25,12,512,string_match,1.6,0-100,,,,,2026-07-16,,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_vt/variable_tracking_32k.json,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_vt/variable_tracking_32k.csv,,,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_vt/variable_tracking_32k.json,diskB,
ruler/qcmem_0p6b_j9_n100/variable_tracking/8k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,variable_tracking,,8k,,100,,9,0.321,iter_bm25,12,512,string_match,1.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_vt/variable_tracking_8k.json,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_vt/variable_tracking_8k.csv,,,ruler_results/qcmem_0p6b_j9_n100/0p6b_j9_vt/variable_tracking_8k.json,diskB,
ruler/qcmem_balancej_n100/variable_tracking/16k,A,qcmem_zs_recalloptimal_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,variable_tracking,,16k,,300,,1,0.036,iter_bm25,12,512,string_match,74.53,0-100,,,,,2026-07-15,,ruler_results/qcmem_balancej_n100/0p6b_j1_vt/variable_tracking_16k.json,ruler_results/qcmem_balancej_n100/0p6b_j1_vt/variable_tracking_16k.csv,,,ruler_results/qcmem_balancej_n100/0p6b_j1_vt/variable_tracking_16k.json,diskB,combined 3 shard-cell(s)
ruler/qcmem_balancej_n100/variable_tracking/32k,A,qcmem_zs_recalloptimal_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,variable_tracking,,32k,,300,,1,0.036,iter_bm25,12,512,string_match,71.33,0-100,,,,,2026-07-15,,ruler_results/qcmem_balancej_n100/0p6b_j1_vt/variable_tracking_32k.json,ruler_results/qcmem_balancej_n100/0p6b_j1_vt/variable_tracking_32k.csv,,,ruler_results/qcmem_balancej_n100/0p6b_j1_vt/variable_tracking_32k.json,diskB,combined 3 shard-cell(s)
ruler/qcmem_balancej_n100/variable_tracking/8k,A,qcmem_zs_recalloptimal_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,variable_tracking,,8k,,300,,1,0.036,iter_bm25,12,512,string_match,82.13,0-100,,,,,2026-07-15,,ruler_results/qcmem_balancej_n100/0p6b_j1_vt/variable_tracking_8k.json,ruler_results/qcmem_balancej_n100/0p6b_j1_vt/variable_tracking_8k.csv,,,ruler_results/qcmem_balancej_n100/0p6b_j1_vt/variable_tracking_8k.json,diskB,combined 3 shard-cell(s)
ruler/qcmem_scale_ceilingJ_n100/niah_single_2/16k,A,qcmem_zs_recalloptimal_n500,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_single_2,,16k,,400,,2,0.071,bm25,12,512,string_match,99.75,0-100,,,,,2026-07-15,,ruler_results/qcmem_scale_ceilingJ_n100/0p6b_j2_single/niah_single_2_16k.json,ruler_results/qcmem_scale_ceilingJ_n100/0p6b_j2_single/niah_single_2_16k.csv,,,ruler_results/qcmem_scale_ceilingJ_n100/0p6b_j2_single/niah_single_2_16k.json,diskB,combined 4 shard-cell(s)
ruler/qcmem_scale_ceilingJ_n100/niah_single_2/32k,A,qcmem_zs_recalloptimal_n500,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_single_2,,32k,,400,,2,0.071,bm25,12,512,string_match,99.75,0-100,,,,,2026-07-15,,ruler_results/qcmem_scale_ceilingJ_n100/0p6b_j2_single/niah_single_2_32k.json,ruler_results/qcmem_scale_ceilingJ_n100/0p6b_j2_single/niah_single_2_32k.csv,,,ruler_results/qcmem_scale_ceilingJ_n100/0p6b_j2_single/niah_single_2_32k.json,diskB,combined 4 shard-cell(s)
ruler/qcmem_scale_ceilingJ_n100/niah_single_2/8k,A,qcmem_zs_recalloptimal_n500,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_single_2,,8k,,400,,2,0.071,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-15,,ruler_results/qcmem_scale_ceilingJ_n100/0p6b_j2_single/niah_single_2_8k.json,ruler_results/qcmem_scale_ceilingJ_n100/0p6b_j2_single/niah_single_2_8k.csv,,,ruler_results/qcmem_scale_ceilingJ_n100/0p6b_j2_single/niah_single_2_8k.json,diskB,combined 4 shard-cell(s)
ruler/qcmem_smallmodel_jablation/niah_multikey_1/16k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_multikey_1,,16k,,200,,5,0.179,bm25,12,512,string_match,4.5,0-100,,,,,2026-07-15,,ruler_results/qcmem_smallmodel_jablation/0p6b_j5_mk/niah_multikey_1_16k.json,ruler_results/qcmem_smallmodel_jablation/0p6b_j5_mk/niah_multikey_1_16k.csv,,,ruler_results/qcmem_smallmodel_jablation/0p6b_j5_mk/niah_multikey_1_16k.json,diskB,combined 2 shard-cell(s)
ruler/qcmem_smallmodel_jablation/niah_multikey_1/32k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_multikey_1,,32k,,200,,5,0.179,bm25,12,512,string_match,4.5,0-100,,,,,2026-07-15,,ruler_results/qcmem_smallmodel_jablation/0p6b_j5_mk/niah_multikey_1_32k.json,ruler_results/qcmem_smallmodel_jablation/0p6b_j5_mk/niah_multikey_1_32k.csv,,,ruler_results/qcmem_smallmodel_jablation/0p6b_j5_mk/niah_multikey_1_32k.json,diskB,combined 2 shard-cell(s)
ruler/qcmem_smallmodel_jablation/niah_multikey_1/8k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_multikey_1,,8k,,200,,5,0.179,bm25,12,512,string_match,9.5,0-100,,,,,2026-07-15,,ruler_results/qcmem_smallmodel_jablation/0p6b_j5_mk/niah_multikey_1_8k.json,ruler_results/qcmem_smallmodel_jablation/0p6b_j5_mk/niah_multikey_1_8k.csv,,,ruler_results/qcmem_smallmodel_jablation/0p6b_j5_mk/niah_multikey_1_8k.json,diskB,combined 2 shard-cell(s)
ruler/qcmem_smallmodel_jablation/variable_tracking/16k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,variable_tracking,,16k,,100,,5,0.179,iter_bm25,12,512,string_match,4.2,0-100,,,,,2026-07-15,,ruler_results/qcmem_smallmodel_jablation/0p6b_j5_vt/variable_tracking_16k.json,ruler_results/qcmem_smallmodel_jablation/0p6b_j5_vt/variable_tracking_16k.csv,,,ruler_results/qcmem_smallmodel_jablation/0p6b_j5_vt/variable_tracking_16k.json,diskB,
ruler/qcmem_smallmodel_jablation/variable_tracking/32k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,variable_tracking,,32k,,100,,5,0.179,iter_bm25,12,512,string_match,3.8,0-100,,,,,2026-07-15,,ruler_results/qcmem_smallmodel_jablation/0p6b_j5_vt/variable_tracking_32k.json,ruler_results/qcmem_smallmodel_jablation/0p6b_j5_vt/variable_tracking_32k.csv,,,ruler_results/qcmem_smallmodel_jablation/0p6b_j5_vt/variable_tracking_32k.json,diskB,
ruler/qcmem_smallmodel_jablation/variable_tracking/8k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,variable_tracking,,8k,,100,,5,0.179,iter_bm25,12,512,string_match,6.6,0-100,,,,,2026-07-15,,ruler_results/qcmem_smallmodel_jablation/0p6b_j5_vt/variable_tracking_8k.json,ruler_results/qcmem_smallmodel_jablation/0p6b_j5_vt/variable_tracking_8k.csv,,,ruler_results/qcmem_smallmodel_jablation/0p6b_j5_vt/variable_tracking_8k.json,diskB,
ruler/qcmem_splitj_sweep/niah_single_2/16k,A,qcmem_zs_readoutsafe_n500,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_single_2,,16k,,1800,,5,0.179,bm25,12,512,string_match,61.94,0-100,,,,,2026-07-15,,ruler_results/qcmem_splitj_sweep/0p6b_j5/niah_single_2_16k.json,ruler_results/qcmem_splitj_sweep/0p6b_j5/niah_single_2_16k.csv,,,ruler_results/qcmem_splitj_sweep/0p6b_j5/niah_single_2_16k.json,diskB,combined 18 shard-cell(s)
ruler/qcmem_1.7b_j11_readoutbracket_n100/niah_single_2/16k,A,qcmem_zs_deepj_n100,,complete,Qwen3-1.7B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-1.7b,,28,qcmem,False,,,RULER,niah_single_2,,16k,,100,,11,0.393,bm25,12,512,string_match,6.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_1.7b_j11_readoutbracket_n100/niah_single_2_16k.json,ruler_results/qcmem_1.7b_j11_readoutbracket_n100/niah_single_2_16k.csv,,,ruler_results/qcmem_1.7b_j11_readoutbracket_n100/niah_single_2_16k.json,diskB,
ruler/qcmem_1.7b_j13_semantic_n100/niah_multikey_1/16k,A,qcmem_zs_deepj_n100,,complete,Qwen3-1.7B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-1.7b,,28,qcmem,False,,,RULER,niah_multikey_1,,16k,,100,,13,0.464,bm25,12,512,string_match,8.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_1.7b_j13_semantic_n100/niah_multikey_1_16k.json,ruler_results/qcmem_1.7b_j13_semantic_n100/niah_multikey_1_16k.csv,,,ruler_results/qcmem_1.7b_j13_semantic_n100/niah_multikey_1_16k.json,diskB,
ruler/qcmem_1.7b_j13_semantic_n100/niah_multikey_1/32k,A,qcmem_zs_deepj_n100,,complete,Qwen3-1.7B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-1.7b,,28,qcmem,False,,,RULER,niah_multikey_1,,32k,,100,,13,0.464,bm25,12,512,string_match,1.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_1.7b_j13_semantic_n100/niah_multikey_1_32k.json,ruler_results/qcmem_1.7b_j13_semantic_n100/niah_multikey_1_32k.csv,,,ruler_results/qcmem_1.7b_j13_semantic_n100/niah_multikey_1_32k.json,diskB,
ruler/qcmem_1.7b_j13_semantic_n100/niah_multikey_1/8k,A,qcmem_zs_deepj_n100,,complete,Qwen3-1.7B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-1.7b,,28,qcmem,False,,,RULER,niah_multikey_1,,8k,,100,,13,0.464,bm25,12,512,string_match,3.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_1.7b_j13_semantic_n100/niah_multikey_1_8k.json,ruler_results/qcmem_1.7b_j13_semantic_n100/niah_multikey_1_8k.csv,,,ruler_results/qcmem_1.7b_j13_semantic_n100/niah_multikey_1_8k.json,diskB,
ruler/qcmem_1.7b_j13_semantic_n100/niah_single_2/16k,A,qcmem_zs_deepj_n100,,complete,Qwen3-1.7B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-1.7b,,28,qcmem,False,,,RULER,niah_single_2,,16k,,100,,13,0.464,bm25,12,512,string_match,0.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_1.7b_j13_semantic_n100/niah_single_2_16k.json,ruler_results/qcmem_1.7b_j13_semantic_n100/niah_single_2_16k.csv,,,ruler_results/qcmem_1.7b_j13_semantic_n100/niah_single_2_16k.json,diskB,
ruler/qcmem_1.7b_j13_semantic_n100/niah_single_2/32k,A,qcmem_zs_deepj_n100,,complete,Qwen3-1.7B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-1.7b,,28,qcmem,False,,,RULER,niah_single_2,,32k,,100,,13,0.464,bm25,12,512,string_match,4.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_1.7b_j13_semantic_n100/niah_single_2_32k.json,ruler_results/qcmem_1.7b_j13_semantic_n100/niah_single_2_32k.csv,,,ruler_results/qcmem_1.7b_j13_semantic_n100/niah_single_2_32k.json,diskB,
ruler/qcmem_1.7b_j13_semantic_n100/niah_single_2/8k,A,qcmem_zs_deepj_n100,,complete,Qwen3-1.7B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-1.7b,,28,qcmem,False,,,RULER,niah_single_2,,8k,,100,,13,0.464,bm25,12,512,string_match,8.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_1.7b_j13_semantic_n100/niah_single_2_8k.json,ruler_results/qcmem_1.7b_j13_semantic_n100/niah_single_2_8k.csv,,,ruler_results/qcmem_1.7b_j13_semantic_n100/niah_single_2_8k.json,diskB,
ruler/qcmem_1.7b_j13_semantic_n100/variable_tracking/16k,A,qcmem_zs_deepj_n100,,complete,Qwen3-1.7B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-1.7b,,28,qcmem,False,,,RULER,variable_tracking,,16k,,100,,13,0.464,iter_bm25,12,512,string_match,0.4,0-100,,,,,2026-07-16,,ruler_results/qcmem_1.7b_j13_semantic_n100/variable_tracking_16k.json,ruler_results/qcmem_1.7b_j13_semantic_n100/variable_tracking_16k.csv,,,ruler_results/qcmem_1.7b_j13_semantic_n100/variable_tracking_16k.json,diskB,
ruler/qcmem_1.7b_j13_semantic_n100/variable_tracking/32k,A,qcmem_zs_deepj_n100,,complete,Qwen3-1.7B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-1.7b,,28,qcmem,False,,,RULER,variable_tracking,,32k,,100,,13,0.464,iter_bm25,12,512,string_match,0.6,0-100,,,,,2026-07-16,,ruler_results/qcmem_1.7b_j13_semantic_n100/variable_tracking_32k.json,ruler_results/qcmem_1.7b_j13_semantic_n100/variable_tracking_32k.csv,,,ruler_results/qcmem_1.7b_j13_semantic_n100/variable_tracking_32k.json,diskB,
ruler/qcmem_1.7b_j13_semantic_n100/variable_tracking/8k,A,qcmem_zs_deepj_n100,,complete,Qwen3-1.7B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-1.7b,,28,qcmem,False,,,RULER,variable_tracking,,8k,,100,,13,0.464,iter_bm25,12,512,string_match,1.6,0-100,,,,,2026-07-16,,ruler_results/qcmem_1.7b_j13_semantic_n100/variable_tracking_8k.json,ruler_results/qcmem_1.7b_j13_semantic_n100/variable_tracking_8k.csv,,,ruler_results/qcmem_1.7b_j13_semantic_n100/variable_tracking_8k.json,diskB,
ruler/qcmem_1.7b_j2_readoutbracket_n100/niah_single_2/16k,A,qcmem_zs_recalloptimal_n100,,complete,Qwen3-1.7B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-1.7b,,28,qcmem,False,,,RULER,niah_single_2,,16k,,100,,2,0.071,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_1.7b_j2_readoutbracket_n100/niah_single_2_16k.json,ruler_results/qcmem_1.7b_j2_readoutbracket_n100/niah_single_2_16k.csv,,,ruler_results/qcmem_1.7b_j2_readoutbracket_n100/niah_single_2_16k.json,diskB,
ruler/qcmem_1.7b_j3_readoutbracket_n100/niah_single_2/16k,A,qcmem_zs_recalloptimal_n100,,complete,Qwen3-1.7B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-1.7b,,28,qcmem,False,,,RULER,niah_single_2,,16k,,100,,3,0.107,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_1.7b_j3_readoutbracket_n100/niah_single_2_16k.json,ruler_results/qcmem_1.7b_j3_readoutbracket_n100/niah_single_2_16k.csv,,,ruler_results/qcmem_1.7b_j3_readoutbracket_n100/niah_single_2_16k.json,diskB,
ruler/qcmem_1.7b_j5_readoutbracket_n100/niah_single_2/16k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-1.7B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-1.7b,,28,qcmem,False,,,RULER,niah_single_2,,16k,,100,,5,0.179,bm25,12,512,string_match,74.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_1.7b_j5_readoutbracket_n100/niah_single_2_16k.json,ruler_results/qcmem_1.7b_j5_readoutbracket_n100/niah_single_2_16k.csv,,,ruler_results/qcmem_1.7b_j5_readoutbracket_n100/niah_single_2_16k.json,diskB,
ruler/qcmem_1.7b_j7_readoutbracket_n100/niah_single_2/16k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-1.7B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-1.7b,,28,qcmem,False,,,RULER,niah_single_2,,16k,,100,,7,0.25,bm25,12,512,string_match,33.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_1.7b_j7_readoutbracket_n100/niah_single_2_16k.json,ruler_results/qcmem_1.7b_j7_readoutbracket_n100/niah_single_2_16k.csv,,,ruler_results/qcmem_1.7b_j7_readoutbracket_n100/niah_single_2_16k.json,diskB,
